quando               | quem        | balcao      | o_que                |   canal_criado/usado 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10739 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10776 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10777 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10779 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10740 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10756 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10805 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10775 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10743 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10746 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10758 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10783 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10748 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10778 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10750 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10784 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10785 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10780 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10786 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10790 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10781 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10797 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10754 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10798 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10799 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10789 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10752 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10800 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10792 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10811 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10793 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10801 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10771 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10831 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10794 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10802 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10803 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10826 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10829 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10843 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10869 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10864 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10870 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10866 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10871 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10820 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10873 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10867 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10874 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10730 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10868 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10875 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10723 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10872 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10822 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10734 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10824 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10889 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10827 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10896 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10828 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10727 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10830 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10893 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10892 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10832 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10837 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10895 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10886 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10897 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10838 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10887 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10842 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10899 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10833 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10890 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10845 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10898 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10891 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10903 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10848 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10796 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10904 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10851 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10909 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10819 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10924 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10883 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10878 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10839 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10938 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10884 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10934 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10936 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10907 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10908 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10953 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10947 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10948 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10735 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10972 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10973 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10965 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10971 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10966 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10788 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10980 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10978 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10983 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10976 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10977 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10987 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10989 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10988 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10991 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10992 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10990 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10994 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10995 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10993 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10986 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11001 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11000 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10999 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11002 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11012 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10996 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11015 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10985 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10998 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10974 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11017 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10732 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10981 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11021 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_10772 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11026 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11028 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11019 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11030 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11020 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11027 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11031 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11029 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11024 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11035 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11038 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11036 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11022 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11025 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11040 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11041 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11023 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11037 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11032 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11042 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11039 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11033 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11043 
2015-05-21 18:20:46  | Balcao      | 1           | pede_atendimento     |       ./tmp/fc_11044 
